2.00654,0.97504,0.278382,4,15,0,4.83948,6.40198,1.74792,1.8402,1.71082,0.349333,-0.562054,1.95478,0.927103,0.577949,-1.57687,0.315715,1.05876,-0.0134979,1.32262,2.99036,3.03413,2.67211,2.2387,2.06187,2.25678,2.63326,2.82225,2.56616,1.93191,1.25394
2.17933,0.877776,0.278382,4,15,0,5.14776,5.33886,3.95181,1.8593,0.174749,0.222039,0.165974,0.0954131,1.23452,-0.422375,-0.292052,1.70548,0.0360601,-0.529018,1.13667,0.690574,0.961283,1.19221,1.32337,1.64364,2.26448,2.76865,2.81147,2.70723,2.90749,3.28642
5.07289,0.980915,0.278382,4,15,0,0.872723,7.74959,3.60921,1.9964,0.655005,-0.0066383,1.19231,0.287972,-0.0494527,-0.186467,0.224449,1.50576,-0.194259,-0.920185,0.0240608,2.36405,2.28054,2.44359,2.82533,3.28693,3.63451,3.70732,3.46834,3.04053,2.64123,2.43764
4.6959,0.76335,0.278382,4,15,0,4.433,6.99013,2.76935,1.56223,1.05526,-0.16007,0.160185,1.37332,1.22192,-0.172729,-1.18048,-0.640381,1.05432,0.176439,1.4722,2.92237,2.68089,2.30013,2.05143,2.17318,2.70124,3.38924,3.80578,3.58955,2.70164,1.48473
2.58114,0.966611,0.278382,4,15,0,3.60369,5.62299,1.97876,1.76651,0.575135,1.6214,0.0172763,1.58637,1.69584,-0.473005,0.119251,0.972341,-0.415628,-0.878314,0.169816,1.13805,2.1743,2.84226,3.22772,3.62138,4.08655,4.3373,4.10048,3.44467,2.63717,1.81863
1.03154,0.656869,0.278382,4,15,0,5.01938,6.34885,1.96228,2.28575,1.07694,1.25516,0.920068,1.18879,-0.573706,0.317358,-0.874956,-0.593282,0.599802,-0.972565,0.923168,2.11326,2.76799,3.34098,3.80897,4.05959,3.96399,3.46798,2.62029,1.56172,0.49683,-0.365685
2.80076,0.695778,0.278382,4,15,0,5.12917,4.95301,1.668,1.40295,1.18202,1.40522,0.121898,0.944712,1.26523,1.31336,1.65255,-1.1299,0.157148,1.21534,-0.284678,1.9716,2.7264,3.01445,2.93292,2.8324,3.00065,3.48965,3.98154,3.93403,3.18194,2.20122
0.0479729,0.912622,0.278382,4,15,0,9.68342,5.58968,3.30979,1.65485,0.618865,-0.424029,0.613421,-0.34044,1.67127,0.475143,1.65703,-1.03576,-1.29794,0.0857622,-0.870568,2.04831,1.4348,1.06228,0.879704,1.04059,1.73805,2.98068,4.40967,5.2638,4.7881,2.89374
0.661254,0.557342,0.278382,4,15,0,10.9809,7.5404,1.1103,2.19747,0.665768,1.39716,0.927395,0.277303,0.0614462,0.414584,0.186723,-1.04739,-0.618558,0.239467,1.20935,0.7392,1.11797,1.49359,1.798,1.97244,1.99092,1.86982,1.65255,1.37843,1.06241,0.706342
0.970989,0.935511,0.278382,4,15,0,9.09468,8.19299,4.56139,1.48408,0.64758,0.999345,-1.41558,1.56279,0.672273,0.932999,-1.11587,-1.55411,-0.300146,0.418257,-1.15322,2.95387,3.96354,4.16827,3.81573,3.31307,3.05378,3.23945,3.77269,4.28627,4.318,3.55175
