-10.0593,0.456932,0.315121,2,6,1,17.4227,6.39482,3.14989,1.52993,0.821682,-0.0197916,0.82222,0.811926,0.064404,0.662801,0.105938,0.1574,-0.252895,0.802019,0.83699,2.58821,2.44564,2.42703,2.65595,3.06041,3.45908,3.69636,3.70959,3.50387,3.11572,2.63658
-12.4137,0.323439,0.315121,1,3,1,19.5312,6.85751,4.34192,1.338,0.556583,0.34609,0.330475,0.0357411,-0.0197247,0.479058,0.690908,1.58193,-1.06686,-0.327858,0.303618,2.41664,2.74512,2.98959,3.08516,2.98057,2.70345,2.39391,2.28963,2.60677,3.33712,4.1447
-12.2883,0.645625,0.315121,2,7,1,18.6981,7.20552,2.40565,1.53618,0.964589,0.569353,-0.499207,0.978047,0.872866,0.563695,-0.191904,-0.563428,0.949034,-0.871131,0.952774,2.32046,2.60574,2.55665,2.30944,2.07756,2.03746,2.23078,2.5378,2.75067,2.7032,2.36629
-17.2819,0.49408,0.315121,3,10,1,26.7005,6.04197,1.38572,2.40241,1.90935,0.467221,1.10155,-0.470307,1.59552,1.37395,0.506504,-0.225818,1.02362,-0.941541,0.863279,2.64582,2.71334,2.7177,2.57632,2.3297,2.15068,2.19369,2.42872,2.65466,2.66973,2.41062
-16.5512,0.681339,0.315121,3,9,1,24.2415,5.79021,4.17046,1.30659,0.768817,0.580715,0.0174205,0.704094,0.12208,-0.710933,2.19971,-0.846027,-0.691234,-0.221326,2.51838,3.20632,3.83283,3.98116,3.86302,3.69659,3.41407,2.99892,2.7279,2.76599,2.75624,2.25275
-12.3615,0.688704,0.315121,3,11,1,21.8466,8.86873,3.07616,1.17687,0.81324,0.294223,0.29895,1.28334,0.0749796,-0.0675608,0.337168,0.57354,0.604621,-0.125118,-1.13118,2.50166,2.64039,2.70662,2.78945,2.94775,3.17974,3.4256,3.60167,3.64686,3.55468,3.3706
-11.7128,0.376182,0.315121,2,7,1,22.3341,6.28408,3.01957,1.17153,1.11041,-0.514681,1.16498,0.57248,0.0602962,0.721062,-0.553796,1.27607,-0.425761,1.39117,0.043029,3.35297,2.70503,2.33274,2.38069,2.71421,3.08314,3.27383,3.20615,2.95316,2.6804,2.55005
-15.0091,0.840536,0.315121,3,12,1,24.6928,7.92798,3.59345,1.49383,0.83823,0.0214475,0.386291,1.14341,0.546999,0.652518,-1.05928,-0.55887,1.93844,0.845861,-1.23659,3.01214,2.93694,2.80724,2.78195,2.97143,3.39396,3.94873,4.42549,4.58411,4.29344,3.6396
-13.096,0.513093,0.315121,2,7,1,21.5331,6.45159,3.15917,2.03682,0.837648,-0.418501,0.714643,0.562471,-0.0447074,1.29225,-0.739644,-0.389237,0.0321786,-0.980469,0.213305,2.64627,2.12192,1.7414,1.67161,1.86722,2.2089,2.58064,2.83139,2.76906,2.2617,1.34298
-19.8062,0.628603,0.315121,3,11,1,25.9713,2.8574,2.16115,2.62836,0.735146,1.21845,0.901266,-1.18929,0.808827,1.4391,1.10588,-0.231498,1.49864,-0.00849236,-1.48697,1.58876,2.88239,3.6231,1.77971,0.18909,1.55247,3.69338,3.50328,2.81229,2.69341,0.633854
