-14.1636,0.93137,0.315121,4,15,0,20.0485,3.63257,2.77441,1.83817,1.39275,1.07571,0.814438,0.714849,-0.557298,1.59625,1.23609,0.116188,-0.0767395,0.90189,-0.896191,3.86407,4.8468,5.16658,4.94625,3.76442,2.72599,3.36913,4.59888,4.34075,3.07368,1.9338
-13.5343,0.863795,0.315121,4,15,0,20.0177,4.41116,2.75287,1.49953,0.477998,0.830329,1.38978,-1.04624,-0.361144,1.81405,0.636374,0.151779,-0.730665,0.53337,-0.24088,1.31587,2.17265,3.44276,3.79085,2.58969,1.19185,1.24019,2.49928,3.29091,2.70522,1.42764
-15.5863,0.651752,0.315121,4,15,0,20.5771,5.56914,2.96514,2.00275,1.10932,0.340461,0.138582,-0.0789757,1.5026,-0.961938,-0.176144,1.01463,1.22378,-1.37112,-1.43525,3.28928,3.43502,3.22822,2.70788,2.27144,2.15617,2.12239,1.83951,1.44564,1.38223,1.63775
-18.1409,0.955479,0.315121,4,15,0,23.2499,3.74899,1.5275,1.51643,1.3816,-0.775599,2.13397,0.825377,1.42827,2.14684,0.229842,1.31616,0.103927,1.23093,0.4063,2.1104,1.24087,1.36704,2.27499,3.15541,3.92345,4.38279,4.2004,3.53537,2.87229,2.52124
-13.0401,0.92536,0.315121,3,15,0,20.7375,7.85965,2.34479,1.50734,1.33964,-1.05698,1.62294,0.768132,0.878942,-0.619495,-0.167701,0.193233,0.154824,0.20968,0.73222,3.14117,2.42051,1.92775,1.78336,1.9957,2.4454,2.92167,3.20485,3.15829,2.78135,2.1976
-15.6857,0.960795,0.315121,3,7,0,26.7409,6.10775,1.26543,2.03135,1.92028,1.38554,-0.270072,-0.252786,1.0928,0.606844,0.694684,0.862601,0.190909,-0.729026,-0.0559132,2.42998,2.86221,2.91898,2.57413,2.00896,1.49955,1.24503,1.27789,1.49476,1.73173,1.82402
-15.2668,0.92008,0.315121,4,15,0,27.1185,6.67292,2.16375,1.65635,0.665606,0.10443,1.74326,-0.0327813,0.543437,1.32497,-0.426108,0.116296,-0.579102,-0.447351,2.22097,1.4402,1.44318,1.77292,2.28803,2.77159,3.09654,3.26018,3.29464,3.17878,2.84132,2.25313
-15.459,0.87506,0.315121,4,15,0,20.6638,6.0791,2.43292,1.43108,1.17053,-0.0901107,1.19801,-0.289292,0.497189,-0.856998,1.74269,0.739959,-0.563197,1.91094,-0.336358,2.84781,2.62757,2.57914,2.59909,2.55212,2.31329,1.89673,1.53507,1.50588,1.86737,2.42884
-13.9867,0.989481,0.315121,4,15,0,21.7561,4.65487,2.45017,1.08498,1.65887,-0.00915539,1.35155,-0.690691,0.760825,0.962568,0.0802731,-0.36695,1.88981,-0.472,-1.23102,4.06451,3.69693,3.54976,3.24094,2.63317,2.18509,2.23684,2.40914,2.34443,2.28901,2.2538
-13.8071,0.193729,0.315121,4,15,0,20.8802,3.84807,2.25815,1.44518,1.07175,0.37908,1.75968,0.318684,1.4119,0.464247,-0.126313,1.70169,0.243213,0.120002,0.865346,2.42017,2.53089,3.30064,4.01539,4.34306,4.38571,3.88454,3.22174,3.1419,3.23096,2.92256
-12.6402,0.99614,0.315121,4,15,0,17.4236,7.7045,2.67216,1.58461,1.23088,0.365402,-0.566163,1.04268,1.0126,0.218603,0.363959,-0.862898,0.99066,-1.18065,-0.943211,3.2891,3.42938,3.20355,2.77621,2.3848,2.22092,2.34293,2.65644,2.97003,3.09407,2.9211
-21.1121,0.958983,0.315121,4,15,0,28.2781,3.99007,2.1672,2.59775,1.40045,0.624189,0.704506,-1.04638,-0.57197,-0.0539779,0.463657,0.648287,-1.00425,1.66992,0.975208,3.03506,3.31438,3.28831,2.36079,0.597827,-0.988223,-1.42543,-0.644212,0.302953,0.723218,1.30306
-19.4371,0.929868,0.315121,4,15,0,27.8162,7.8962,1.97792,1.61198,0.798872,2.25502,-1.90946,1.32982,0.942484,0.195847,-0.251765,-1.401,1.54489,-0.876214,-0.28801,1.58011,2.64207,3.14971,3.14302,2.82618,2.45159,2.19657,2.09145,2.03584,1.88899,1.57106
-16.0578,0.841957,0.315121,4,15,0,22.6975,6.4789,1.47777,1.43894,1.79836,1.21946,0.247355,0.639509,0.831102,0.660523,-0.976122,0.676726,2.22991,0.516333,1.10715,2.65756,3.0772,3.23126,3.13807,2.90339,2.65819,2.45798,2.2516,1.98254,1.7162,1.62835
-17.7976,1,0.315121,3,7,0,20.5735,4.12181,4.10389,2.27978,0.926965,-1.11363,1.86821,-0.964221,0.408422,0.501292,0.747454,-0.390063,1.08559,0.526223,2.15725,3.80416,1.28845,1.19629,1.9911,1.95738,1.53636,1.92563,2.77773,3.20378,3.49781,4.71569
-15.9062,0.971199,0.315121,4,15,0,23.0753,5.48865,2.60409,1.60414,1.27306,1.12387,-0.995831,-0.89409,1.57016,1.73858,0.218749,-0.612408,0.618692,0.114722,0.853987,3.31515,4.1342,3.91172,2.5957,0.998149,0.279257,0.967319,2.46207,3.60771,3.73315,3.08136
-19.1119,0.934548,0.315121,4,15,0,25.4738,6.65074,2.62645,2.52638,0.912368,0.256763,1.30992,0.995916,-0.995373,-0.76063,-0.631009,1.90341,-0.137342,0.861886,0.522635,2.39629,2.48865,2.77399,3.28327,3.78479,3.89844,3.34075,2.1686,0.821293,-0.120485,-0.288151
