1.05823,0.841181,0.118349,4,25,1,7.39561,1.06643,2.76241,0.344889,1.76205,0.265627,1.1246,1.65304,0.411594,0.725171,1.03239,1.43417,1.37535,0.0901041,1.27084,4.86752,1.56141,3.19133,5.03982,1.92057,2.17523,3.15918,4.40111,4.43594,0.912819,3.50344
-10.0221,0.873817,0.118349,4,31,1,14.8729,2.11329,2.86657,0.983144,1.74553,-0.454836,1.75535,0.868194,-1.09632,1.52139,0.568163,1.02073,0.712188,-0.159146,1.20081,5.00371,2.19455,3.46486,5.06848,0.72813,1.32494,3.56414,3.99896,3.91522,1.85873,2.4862
-0.999444,0.696864,0.118349,3,12,1,8.16671,1.80809,2.69278,0.390689,1.81129,-0.321606,1.36463,1.45463,-0.431246,1.30398,0.46829,1.45044,1.1813,-0.74326,2.0479,4.87742,1.91789,2.86198,5.2474,1.83026,2.49776,3.01885,4.20947,5.02579,0.769318,3.492
0.798523,0.454702,0.118349,2,7,1,8.25375,1.84961,2.99074,0.324821,1.50095,-0.384335,1.44157,1.27822,-0.463241,1.21353,0.032045,1.6147,0.631968,-0.427358,1.82139,4.48895,1.5474,3.13862,5.53359,1.80773,2.42241,2.19898,4.21351,4.50868,0.771362,3.66598
-3.5246,0.0554324,0.118349,4,19,1,7.08172,1.75241,2.84086,0.32694,1.53204,-0.351764,1.52407,1.26613,-0.456652,1.20733,-0.0237785,1.57334,0.788231,-0.262142,1.83813,4.3523,1.41648,3.31164,5.3462,1.40702,2.35958,1.83156,3.88056,4.4112,1.09193,4.0114
2.15232,0.513353,0.118349,2,7,1,6.39629,1.36192,3.23412,0.364505,1.60001,-0.0168976,1.0764,1.35273,-0.160426,0.830173,0.574401,1.15753,1.10943,-0.209067,1.35501,5.17462,1.70894,3.30138,5.33167,1.13617,2.38221,2.6904,4.19897,4.71923,0.710919,3.89852
-7.7891,0.855501,0.118349,5,35,1,16.1622,1.19868,2.13952,0.267767,1.96731,0.120189,1.45196,1.67592,0.373503,0.91591,1.2386,1.59478,1.8818,-0.175104,1.86416,4.2091,1.29541,3.08504,4.26263,1.70308,2.11307,3.06666,3.98469,4.77619,0.682533,3.77528
-2.35954,0.79988,0.118349,4,19,1,11.0685,1.35392,2.06226,0.306768,2.1967,-0.0494217,1.44455,2.2522,-0.0816736,1.05125,1.189,1.53237,1.61688,-0.0598988,2.09281,4.53016,1.42552,2.80985,5.39662,1.52708,2.03099,3.05846,3.85269,4.27034,1.108,4.03775
-1.40089,0.553176,0.118349,3,11,1,7.93792,1.18018,2.98917,0.325994,1.59376,0.393608,0.92268,1.30987,0.210527,0.846635,0.795946,1.2349,1.29328,0.0135167,1.46045,4.76402,2.27612,2.97708,4.47478,1.57667,2.62071,2.92787,4.16936,4.6589,0.996615,4.25564
1.89643,0.463164,0.118349,3,13,1,3.58749,0.815766,3.00174,0.272596,1.64757,0.424514,0.931075,1.54608,0.464778,0.74325,0.928263,1.26207,1.48912,0.0494951,1.19674,4.94558,1.51762,2.85462,4.77381,1.62355,2.2975,2.8936,3.92192,4.6523,0.370035,3.59527
