-0.68876,0.921345,0.118349,5,55,0,10.0065,1.52859,2.82402,0.451669,1.7315,-0.34141,1.43213,1.28808,-0.175071,0.887964,0.595905,1.24642,1.30964,-0.371119,1.51958,4.8898,1.20478,3.32258,5.05302,1.38036,2.13198,2.63026,3.98807,4.96291,0.900629,3.46177
-0.490722,0.503711,0.118349,4,23,0,7.86961,1.7017,2.87469,0.378638,1.55167,-0.41703,1.61882,1.3001,-0.424049,1.16011,0.460196,1.1635,1.16355,-0.536978,1.90463,4.46058,1.19849,3.52859,5.59602,1.40084,2.3771,2.86439,3.75136,4.73385,0.829012,3.9383
0.736439,0.496317,0.118349,4,23,0,1.84806,1.86534,2.76151,0.378797,1.66072,-0.375842,1.59849,1.1281,-0.427517,1.07759,0.594866,1.11167,1.07128,-0.595984,2.0504,4.58609,1.72324,3.28522,5.06755,1.58851,1.95483,3.01069,3.75075,4.42876,1.0019,3.69015
-1.33093,0.33727,0.118349,3,11,0,4.75885,1.94951,2.68385,0.370613,1.64419,-0.421297,1.61443,1.13154,-0.556011,1.17997,0.55947,1.34043,1.04104,-0.627277,1.97192,4.41277,1.69493,3.08645,4.9688,1.56079,1.84827,3.00459,4.10483,4.70222,1.20278,3.23126
-5.20701,0.844331,0.118349,3,15,0,10.6978,1.87226,2.89651,0.490734,1.47774,-0.248237,1.0689,1.47189,-0.319306,0.878109,0.692763,1.51436,0.824737,-0.281504,1.47192,4.28028,1.82611,2.41474,5.16169,2.36907,1.91942,3.05764,4.93591,4.87703,1.46616,3.07426
-0.342091,0.704609,0.118349,5,31,0,6.7679,1.10481,2.55556,0.369557,1.70839,0.162585,1.08851,1.8547,0.224596,0.851137,0.955391,1.37519,1.41049,0.0774104,1.69777,4.3659,1.25572,2.81521,5.19714,1.50462,2.25258,2.82454,3.93119,4.2323,0.912336,4.29733
-0.342091,0.0782948,0.118349,5,31,0,8.75825,1.10481,2.55556,0.369557,1.70839,0.162585,1.08851,1.8547,0.224596,0.851137,0.955391,1.37519,1.41049,0.0774104,1.69777,4.3659,1.25572,2.81521,5.19714,1.50462,2.25258,2.82454,3.93119,4.2323,0.912336,4.29733
-2.43658,0.627411,0.118349,4,15,0,6.52142,1.6707,2.40396,0.308778,2.13614,-0.265424,1.32165,1.67067,-0.0918597,1.04434,0.761921,1.38603,1.23442,-0.350693,2.22114,5.1352,1.9515,2.64779,5.05087,2.1845,2.26253,2.88364,3.95181,4.41391,1.11599,4.23393
-3.55348,0.286857,0.118349,4,15,0,10.002,1.49984,2.49827,0.315738,2.18329,-0.202508,1.22865,1.7951,-0.307014,1.00701,0.68847,1.56575,1.32856,-0.433089,2.11048,5.45445,1.78076,2.6921,5.36337,1.39611,2.05723,2.6331,4.34603,4.76233,0.625933,4.35088
-2.82381,0.798897,0.118349,3,7,0,7.81281,1.38849,2.28642,0.30429,1.89446,0.00620967,1.57452,1.86503,-0.170511,1.24297,0.873683,1.71484,1.25581,-0.121037,1.94118,4.33152,1.54826,3.41335,5.30345,1.30103,2.55984,2.91215,4.43167,4.16734,0.88863,4.05801
-5.94161,0.211905,0.118349,3,7,0,11.9939,1.43907,2.3092,0.314313,1.88751,0.129528,1.6314,1.76687,-0.357488,1.05757,0.684613,1.57929,1.405,-0.109819,1.94068,4.35864,1.9359,3.6589,5.26474,0.991013,1.98894,2.41872,4.02939,4.48277,1.17153,4.06483
-3.90069,0.521182,0.118349,3,15,0,11.4123,1.41044,2.26463,0.33853,1.99496,-0.301887,1.47194,1.7843,0.320612,1.0358,1.00417,1.52304,1.36066,-0.286344,1.79349,4.51785,1.0169,2.89131,5.00533,2.30532,2.52174,3.02172,4.10708,4.22443,0.668992,3.54862
-7.29173,0.292305,0.118349,5,31,0,15.1606,1.42169,2.36621,0.373217,2.05126,-0.0439525,1.61477,1.79789,-0.369428,1.08893,0.862759,1.65042,1.71025,-0.169247,1.9821,4.85372,1.70786,3.56487,5.41619,0.961066,2.10802,2.87696,4.44683,5.30427,1.31624,4.23147
-10.2188,1,0.118349,3,7,0,14.717,1.51606,2.30465,0.315177,2.29772,-0.340598,1.63555,1.83758,0.238036,0.852462,0.995916,1.28111,1.383,-0.478084,2.49853,5.29544,1.50541,3.18171,5.45388,2.53382,2.14584,2.95513,3.7374,4.25614,0.563425,4.7427
